transaction_id,store_id,sku,sale_ts,quantity,unit_price
T20240125000061,S002, SKU00049 ,2024-01-25 08:42:00,2,4.39
T20240125000062,S002, SKU00034 ,2024-01-25 09:02:00,4,10.61
T20240125000063,S002,SKU00048,2024-01-25 14:42:30,4,24.44
T20240125000064,S001,sku00036,2024-01-25 19:43:00,1,21.17
T20240125000065,S002,sku00007,2024-01-25 19:21:00,1,23.66
T20240125000066,S002,sku00043,2024-01-25 10:51:00,1,10.99
T20240125000067,S002,SKU00005,2024-01-25 13:21:00,2,12.2
T20240125000068,S001,sku00026,2024-01-25 20:58:30,1,3.2
T20240125000069,S001,SKU00016,2024-01-25 07:35:00,2,18.88
T20240125000070,S001,SKU00005,2024-01-25 15:24:30,1,21.86
T20240125000071,S002,UNKNOWNX,2024-01-25 07:52:30,1,8.82
T20240125000072,S001,SKU00014,2024-01-25 18:04:00,2,12.05
T20240125000073,S001,SKU00033,2024-01-25 08:59:30,1,7.62
T20240125000074,S002,SKU00030,2024-01-25 12:41:30,1,7.51
T20240125000075,S001,sku00035,2024-01-25 11:06:00,4,22.96
T20240125000076,S001,SKU00013,2024-01-25 07:16:30,2,10.0
T20240125000077,S001,SKU00016,2024-01-25 09:23:00,4,10.64
T20240125000078,S002,SKU00038,2024-01-25 12:29:00,1,3.14
T20240125000079,S002,SKU00041,2024-01-25 20:18:30,1,15.07
T20240125000080,S002,SKU00032,2024-01-25 13:28:00,1,5.63
T20240125000081,S002, SKU00034 ,2024-01-25 18:26:00,4,20.8
T20240125000082,S002,SKU00005,2024-01-25 15:24:30,4,24.2
T20240125000083,S001,SKU00047,2024-01-25 21:15:00,2,2.03
T20240125000084,S001,SKU00046,2024-01-25 19:30:00,3,12.73
T20240125000085,S001,SKU00013,2024-01-25 13:01:30,1,9.12
T20240125000086,S001,SKU00004,2024-01-25 13:30:00,1,20.24
T20240125000087,S002, SKU00010 ,2024-01-25 10:16:00,1,20.06
T20240125000088,S002,sku00038,2024-01-25 19:40:30,3,3.99
T20240125000089,S002,SKU00028,2024-01-25 18:04:00,1,9.46
T20240125000090,S002,SKU00004,2024-01-25 13:00:30,4,19.51
T20240125000091,S001,sku00026,2024-01-25 19:35:00,3,16.98
T20240125000092,S001,SKU00006,2024-01-25 14:58:00,1,19.51
T20240125000093,S002,UNKNOWNX,2024-01-25 11:44:00,2,4.68
T20240125000094,S002, SKU00002 ,2024-01-25 13:15:00,1,17.01
T20240125000095,S002,sku00047,2024-01-25 21:07:00,1,15.48
T20240125000096,S002, SKU00035 ,2024-01-25 10:43:00,3,9.25
T20240125000097,S002,SKU00002,2024-01-25 15:53:00,2,9.08
T20240125000098,S002,SKU00045,2024-01-25 17:50:30,2,10.83
T20240125000099,S001,SKU00047,2024-01-25 15:02:30,2,4.68
T20240125000100,S002,SKU00010,2024-01-25 12:27:00,2,23.41
T20240125000101,S002,SKU00034,2024-01-25 18:08:00,1,15.09
T20240125000102,S002,sku00032,2024-01-25 20:04:00,1,15.81
T20240125000103,S001,SKU00033,2024-01-25 19:06:00,2,3.18
T20240125000104,S002,sku00027,2024-01-25 17:29:00,1,20.85
T20240125000105,S001,SKU00032,2024-01-25 12:26:00,1,24.01
T20240125000106,S001,sku00008,2024-01-25 13:42:00,3,2.26
T20240125000107,S002,SKU00040,2024-01-25 14:25:00,1,19.03
T20240125000108,S001, SKU00048 ,2024-01-25 11:12:30,2,8.38
T20240125000109,S002,SKU00046,2024-01-25 08:48:30,1,18.99
T20240125000110,S002,SKU00012,2024-01-25 08:18:00,2,7.54
T20240125000111,S002,SKU00032,2024-01-25 07:58:00,4,16.75
T20240125000112,S001,SKU00032,2024-01-25 16:52:00,1,4.78
T20240125000113,S002, SKU00032 ,2024-01-25 12:02:00,2,18.81
T20240125000114,S002,SKU00034,2024-01-25 16:10:00,2,13.34
T20240125000115,S002,SKU00010,2024-01-25 07:39:00,2,17.28
T20240125000116,S001,sku00032,2024-01-25 21:08:00,1,11.18
T20240125000117,S002,SKU00016,2024-01-25 19:26:30,1,13.29
T20240125000118,S001,SKU00024,2024-01-25 11:49:00,1,2.47
T20240125000119,S001,SKU00050,2024-01-25 14:02:00,3,15.92
T20240125000120,S001, SKU00005 ,2024-01-25 10:45:00,4,20.75
T20240125000121,S001,SKU00026,2024-01-25 17:42:00,2,21.65
T20240125000122,S001,SKU00032,2024-01-25 09:18:00,2,8.27
T20240125000123,S001,sku00048,2024-01-25 16:45:00,2,14.74
T20240125000124,S002,SKU00044,2024-01-25 16:20:00,2,12.38
T20240125000125,S002,SKU00038,2024-01-25 14:30:00,1,16.44
T20240125000126,S001, SKU00005 ,2024-01-25 10:43:30,2,13.25
T20240125000127,S001,SKU00027,2024-01-25 20:18:30,1,24.37
T20240125000128,S002,sku00022,2024-01-25 13:06:00,1,11.69
T20240125000129,S001,SKU00050,2024-01-25 14:24:00,1,7.69
T20240125000130,S002,SKU00049,2024-01-25 21:31:00,3,8.52
T20240125000131,S001, sku00022 ,2024-01-25 10:04:00,1,5.95
T20240125000132,S001,SKU00036,2024-01-25 07:48:30,2,5.18
T20240125000133,S001,SKU00002,2024-01-25 13:49:30,4,11.7
T20240125000134,S002,SKU00011,2024-01-25 10:47:00,3,3.98
T20240125000135,S001,SKU00033,2024-01-25 17:01:00,1,22.21
T20240125000136,S002,SKU00036,2024-01-25 13:41:00,2,12.72
T20240125000137,S002,SKU00031,2024-01-25 16:29:00,1,6.53
T20240125000138,S002,SKU00007,2024-01-25 10:12:00,4,21.46
T20240125000139,S001,sku00008,2024-01-25 09:28:00,1,21.87
T20240125000140,S002,SKU00028,2024-01-25 19:07:00,2,20.81
T20240125000141,S001,SKU00001,2024-01-25 07:25:00,3,6.35
T20240125000142,S002,SKU00022,2024-01-25 15:17:30,2,10.39
T20240125000143,S001,SKU00042,2024-01-25 19:26:00,2,19.68
T20240125000144,S001,SKU00035,2024-01-25 12:25:30,2,3.86
T20240125000145,S001,sku00018,2024-01-25 15:21:00,2,11.39
T20240125000146,S002,SKU00048,2024-01-25 09:00:00,3,6.43
T20240125000147,S001,SKU00020,2024-01-25 09:22:30,2,7.2
T20240125000148,S001,SKU00037,2024-01-25 17:10:00,2,11.25
T20240125000149,S002, SKU00014 ,2024-01-25 10:22:30,1,22.16
T20240125000150,S001,SKU00012,2024-01-25 13:51:00,1,1.28
T20240125000151,S002, SKU00048 ,2024-01-25 11:17:00,3,20.19
T20240125000152,S001,SKU00050,2024-01-25 11:14:30,2,21.36
T20240125000153,S001,SKU00050,2024-01-25 07:56:00,2,15.52
T20240125000154,S001,SKU00010,2024-01-25 10:55:00,2,13.36
T20240125000155,S001,SKU00015,2024-01-25 13:43:00,1,16.79
T20240125000156,S001,sku00022,2024-01-25 13:18:00,1,15.72
T20240125000157,S002, SKU00026 ,2024-01-25 14:40:00,1,5.0
T20240125000158,S001,SKU00023,2024-01-25 18:30:00,2,7.2
T20240125000159,S001,SKU00023,2024-01-25 15:18:00,1,1.24
T20240125000160,S001, sku00043 ,2024-01-25 08:11:30,2,15.11
T20240125000161,S002,sku00020,2024-01-25 12:59:00,4,18.62
T20240125000162,S002,sku00026,2024-01-25 17:49:30,4,3.87
T20240125000163,S002,SKU00011,2024-01-25 13:56:00,2,17.79
T20240125000164,S002,UNKNOWNX,2024-01-25 12:10:00,1,3.61
T20240125000165,S001, SKU00003 ,2024-01-25 13:06:00,1,8.74
T20240125000166,S002,SKU00027,2024-01-25 19:14:00,1,4.14
T20240125000167,S002,SKU00047,2024-01-25 19:51:00,3,14.25
T20240125000168,S002,SKU00031,2024-01-25 18:18:00,2,10.66
T20240125000169,S001, sku00022 ,2024-01-25 16:37:00,2,22.8
T20240125000170,S001,sku00009,2024-01-25 16:50:00,2,4.63
T20240125000171,S001,SKU00006,2024-01-25 11:53:30,1,1.97
T20240125000172,S002,SKU00016,2024-01-25 09:09:00,2,5.18
T20240125000173,S001, sku00013 ,2024-01-25 16:28:30,4,24.78
T20240125000174,S002,SKU00038,2024-01-25 16:25:00,1,20.67
T20240125000175,S002,SKU00021,2024-01-25 16:49:00,3,18.42
T20240125000176,S002,sku00002,2024-01-25 10:32:00,2,19.45
T20240125000177,S001,SKU00018,2024-01-25 15:30:00,1,8.81
T20240125000178,S002,SKU00019,2024-01-25 11:26:30,4,3.67
T20240125000179,S002,sku00009,2024-01-25 10:05:00,4,1.26
T20240125000180,S001,SKU00013,2024-01-25 14:03:00,1,13.77
T20240125000181,S002,sku00043,2024-01-25 16:40:00,1,5.97
T20240125000182,S002,sku00027,2024-01-25 10:25:00,2,16.76
T20240125000183,S001,SKU00008,2024-01-25 14:57:00,1,23.99
T20240125000184,S001,SKU00025,2024-01-25 14:05:00,2,18.46
T20240125000185,S002,SKU00025,2024-01-25 11:21:30,4,8.29
T20240125000186,S001,sku00037,2024-01-25 20:14:00,4,8.63
T20240125000187,S001,sku00014,2024-01-25 20:25:00,1,17.48
T20240125000188,S002,sku00006,2024-01-25 11:07:00,2,8.93
T20240125000189,S002,SKU00031,2024-01-25 15:00:30,4,18.77
T20240125000190,S002,SKU00018,2024-01-25 10:40:00,3,23.88
T20240125000191,S002,SKU00028,2024-01-25 18:27:00,1,23.26
T20240125000192,S002,sku00028,2024-01-25 12:17:00,1,12.14
T20240125000193,S001,sku00037,2024-01-25 07:33:00,1,5.98
T20240125000194,S001, SKU00030 ,2024-01-25 19:39:00,1,3.29
T20240125000195,S001,SKU00020,2024-01-25 12:49:00,1,24.47
T20240125000196,S001,SKU00040,2024-01-25 19:00:00,2,8.75
T20240125000197,S001,sku00014,2024-01-25 15:45:00,1,22.28
T20240125000198,S002,SKU00025,2024-01-25 10:32:00,1,12.58
T20240125000199,S001,SKU00017,2024-01-25 07:40:30,2,9.62
T20240125000200,S001,SKU00035,2024-01-25 07:03:00,2,4.23
T20240125000201,S001,sku00036,2024-01-25 18:37:00,3,13.03
T20240125000202,S001, SKU00037 ,2024-01-25 14:40:00,1,14.12
T20240125000203,S001,SKU00026,2024-01-25 12:48:30,1,15.77
T20240125000204,S002, SKU00032 ,2024-01-25 08:24:00,1,22.41
T20240125000205,S001,sku00027,2024-01-25 11:46:30,4,24.59
T20240125000206,S001,SKU00010,2024-01-25 14:45:00,3,10.41
T20240125000207,S001,sku00016,2024-01-25 10:13:00,3,14.67
T20240125000208,S001, sku00050 ,2024-01-25 17:17:00,1,1.84
T20240125000209,S001,SKU00045,2024-01-25 18:13:00,1,15.58
T20240125000210,S002,SKU00049,2024-01-25 13:41:00,2,18.05
T20240125000211,S001,SKU00004,2024-01-25 14:45:00,1,19.82
T20240125000212,S001,SKU00032,2024-01-25 14:14:00,3,22.25
T20240125000213,S002,SKU00040,2024-01-25 11:52:00,1,21.6
T20240125000214,S002,SKU00007,2024-01-25 10:07:00,3,1.24
T20240125000215,S002,SKU00003,2024-01-25 13:00:00,1,7.29
T20240125000216,S002,sku00021,2024-01-25 11:00:00,2,5.75
T20240125000217,S001,SKU00006,2024-01-25 07:35:00,4,4.89
T20240125000218,S002,sku00016,2024-01-25 19:11:00,1,21.44
T20240125000219,S002,SKU00002,2024-01-25 10:41:00,2,17.17
T20240125000220,S001,SKU00010,2024-01-25 16:54:00,1,6.97
T20240125000221,S002, SKU00010 ,2024-01-25 19:04:30,1,18.71
T20240125000222,S002, SKU00024 ,2024-01-25 20:48:00,4,16.34
T20240125000223,S001,SKU00021,2024-01-25 16:31:30,2,2.52
T20240125000224,S001,SKU00049,2024-01-25 11:04:00,1,2.45
T20240125000225,S002,sku00009,2024-01-25 20:05:00,2,9.38
T20240125000226,S001,SKU00005,2024-01-25 21:34:30,1,4.31
T20240125000227,S002,SKU00030,2024-01-25 16:42:00,4,11.33
T20240125000228,S002,SKU00039,2024-01-25 18:56:30,2,23.39
T20240125000229,S001, sku00020 ,2024-01-25 12:02:00,2,1.22
T20240125000230,S001,SKU00042,2024-01-25 21:40:30,3,14.08
T20240125000231,S002,SKU00030,2024-01-25 18:09:00,2,4.91
T20240125000232,S002,SKU00037,2024-01-25 11:10:00,4,23.25
T20240125000233,S001,SKU00014,2024-01-25 15:33:00,2,23.66
T20240125000234,S001,sku00015,2024-01-25 13:36:00,3,21.4
T20240125000235,S001, SKU00017 ,2024-01-25 10:13:30,4,15.49
T20240125000236,S002,SKU00022,2024-01-25 19:11:00,1,4.46
T20240125000237,S001,SKU00029,2024-01-25 20:57:00,2,8.24
T20240125000238,S002, SKU00047 ,2024-01-25 14:16:00,3,5.14
T20240125000239,S002,SKU00015,2024-01-25 08:29:00,3,2.38
T20240125000240,S002,SKU00031,2024-01-25 07:31:00,1,13.35
T20240125000241,S002,SKU00042,2024-01-25 10:26:30,1,10.13
T20240125000242,S002, SKU00048 ,2024-01-25 11:48:00,1,13.1
T20240125000243,S002,SKU00003,2024-01-25 16:34:00,4,10.92
T20240125000244,S001,SKU00048,2024-01-25 09:25:00,1,13.43
T20240125000245,S002,SKU00032,2024-01-25 13:25:00,1,6.39
T20240125000246,S001,SKU00021,2024-01-25 14:00:30,1,8.71
T20240125000247,S001, SKU00020 ,2024-01-25 12:55:00,1,16.71
T20240125000248,S001,SKU00019,2024-01-25 20:18:00,1,1.31
T20240125000249,S002,sku00004,2024-01-25 18:06:00,4,3.56
T20240125000250,S001,sku00038,2024-01-25 09:34:00,2,8.59
T20240125000251,S002,SKU00042,2024-01-25 21:34:30,4,5.21
T20240125000252,S001,sku00033,2024-01-25 21:31:00,1,21.05
T20240125000253,S002,SKU00023,2024-01-25 17:03:30,1,11.66
T20240125000254,S002,SKU00015,2024-01-25 12:48:00,4,23.04
T20240125000255,S002,SKU00022,2024-01-25 20:23:00,2,19.99
T20240125000256,S001,SKU00020,2024-01-25 10:48:00,1,9.96
T20240125000257,S002,sku00011,2024-01-25 14:02:00,1,14.2
T20240125000258,S002,SKU00014,2024-01-25 17:21:00,4,14.4
T20240125000259,S001,SKU00005,2024-01-25 10:50:00,2,15.6
T20240125000260,S002,SKU00021,2024-01-25 21:09:00,1,24.42
T20240125000261,S002,UNKNOWNX,2024-01-25 15:45:00,2,8.92
T20240125000262,S002, SKU00017 ,2024-01-25 18:57:00,4,12.26
T20240125000263,S002,sku00040,2024-01-25 09:11:00,2,12.24
T20240125000264,S001, SKU00016 ,2024-01-25 16:40:00,1,22.89
T20240125000265,S002,SKU00006,2024-01-25 21:00:30,4,24.56
T20240125000266,S002,SKU00039,2024-01-25 11:03:00,1,12.4
T20240125000267,S001,sku00050,2024-01-25 11:32:00,2,9.78
T20240125000268,S002,SKU00014,2024-01-25 19:51:00,4,19.15
T20240125000269,S001,SKU00049,2024-01-25 12:44:00,2,1.41
T20240125000270,S001,SKU00031,2024-01-25 18:40:30,3,23.77
T20240125000271,S002,SKU00050,2024-01-25 21:53:30,4,12.55
T20240125000272,S002, SKU00016 ,2024-01-25 10:00:00,3,1.25
T20240125000273,S002,SKU00025,2024-01-25 21:07:00,1,6.37
T20240125000274,S001,SKU00020,2024-01-25 14:56:00,2,21.82
T20240125000275,S002,SKU00044,2024-01-25 14:18:00,1,9.31
T20240125000276,S001,SKU00018,2024-01-25 21:15:30,3,11.4
T20240125000277,S002,SKU00011,2024-01-25 18:15:00,2,3.3
T20240125000278,S002, sku00022 ,2024-01-25 19:08:00,4,8.05
T20240125000279,S001,sku00036,2024-01-25 11:54:30,2,9.56
T20240125000280,S002,SKU00013,2024-01-25 16:02:00,3,16.02
T20240125000281,S001,SKU00024,2024-01-25 18:37:00,1,6.55
T20240125000282,S001, SKU00013 ,2024-01-25 10:05:30,1,23.16
T20240125000283,S001,sku00039,2024-01-25 08:51:00,1,10.12
T20240125000284,S002,SKU00023,2024-01-25 17:06:00,1,17.11
T20240125000285,S002,UNKNOWNX,2024-01-25 21:00:00,2,16.75
T20240125000286,S002,sku00031,2024-01-25 09:50:00,1,24.56
T20240125000287,S002, SKU00020 ,2024-01-25 11:16:00,3,12.15
T20240125000288,S002, SKU00037 ,2024-01-25 15:55:00,3,3.64
T20240125000289,S001,SKU00020,2024-01-25 20:32:00,1,13.58
T20240125000290,S001, SKU00008 ,2024-01-25 20:53:00,1,16.13
T20240125000291,S002, SKU00022 ,2024-01-25 10:23:00,2,17.25
T20240125000292,S001,SKU00048,2024-01-25 09:26:00,1,8.91
T20240125000293,S002,SKU00017,2024-01-25 17:46:00,3,19.02
T20240125000294,S002,SKU00020,2024-01-25 11:33:00,1,21.25
T20240125000295,S002,sku00005,2024-01-25 17:00:30,3,24.19
T20240125000296,S002, SKU00049 ,2024-01-25 15:36:00,2,7.45
T20240125000297,S001, SKU00022 ,2024-01-25 07:43:00,1,20.2
T20240125000298,S001,SKU00017,2024-01-25 18:40:30,4,19.02
T20240125000299,S002, sku00019 ,2024-01-25 07:29:00,2,8.83
T20240125000300,S002,SKU00049,2024-01-25 20:29:00,2,12.72
T20240125000301,S001,SKU00018,2024-01-25 08:57:00,1,2.25
T20240125000302,S001, SKU00038 ,2024-01-25 13:30:00,2,6.36
T20240125000303,S002,sku00035,2024-01-25 10:51:00,3,24.53
T20240125000304,S002,sku00011,2024-01-25 11:13:00,4,22.68
T20240125000305,S002,SKU00011,2024-01-25 21:08:00,1,14.78
T20240125000306,S002,SKU00002,2024-01-25 20:20:30,2,16.63
T20240125000307,S002,sku00049,2024-01-25 19:07:00,2,17.24
T20240125000308,S001,SKU00044,2024-01-25 14:21:00,4,2.01
T20240125000309,S001,SKU00026,2024-01-25 17:46:00,1,10.41
T20240125000310,S002,sku00021,2024-01-25 09:29:00,2,21.53
T20240125000311,S002,sku00015,2024-01-25 13:28:00,4,16.08
T20240125000312,S002,SKU00009,2024-01-25 12:39:00,4,3.7
T20240125000313,S001, sku00013 ,2024-01-25 19:50:00,1,18.43
T20240125000314,S002,SKU00003,2024-01-25 10:10:00,2,18.52
T20240125000315,S002, SKU00027 ,2024-01-25 16:27:00,1,9.34
T20240125000316,S001,SKU00028,2024-01-25 20:42:00,2,12.89
T20240125000317,S002,sku00018,2024-01-25 21:14:30,1,23.16
T20240125000318,S002,SKU00031,2024-01-25 20:56:00,1,20.69
T20240125000319,S002,SKU00041,2024-01-25 21:30:00,1,15.8
T20240125000320,S001,SKU00035,2024-01-25 16:46:00,1,8.03
T20240125000321,S001,SKU00033,2024-01-25 10:47:00,4,22.55
T20240125000322,S002,SKU00047,2024-01-25 13:36:30,3,23.57
T20240125000323,S001,SKU00041,2024-01-25 18:02:30,4,18.87
T20240125000324,S001,SKU00029,2024-01-25 07:40:00,2,18.42
T20240125000325,S002,sku00048,2024-01-25 07:59:00,4,15.75
T20240125000326,S001,SKU00036,2024-01-25 08:59:00,4,21.05
T20240125000327,S001, SKU00016 ,2024-01-25 16:43:00,3,17.13
T20240125000328,S001,SKU00042,2024-01-25 08:00:00,1,4.19
T20240125000329,S001,SKU00042,2024-01-25 18:31:00,2,21.33
T20240125000330,S001,SKU00003,2024-01-25 11:02:30,4,11.07
T20240125000331,S002, sku00038 ,2024-01-25 12:11:00,2,21.18
T20240125000332,S002,SKU00021,2024-01-25 14:35:00,4,20.16
T20240125000333,S002,SKU00005,2024-01-25 12:45:00,2,9.52
T20240125000334,S001,SKU00046,2024-01-25 16:26:00,4,9.5
T20240125000335,S001,SKU00049,2024-01-25 11:58:00,2,6.98
T20240125000336,S001,UNKNOWNX,2024-01-25 13:24:00,2,24.97
T20240125000337,S002,SKU00009,2024-01-25 18:00:00,2,3.19
T20240125000338,S002,SKU00011,2024-01-25 08:52:00,1,23.97
T20240125000339,S001,SKU00033,2024-01-25 11:07:00,1,11.26
T20240125000340,S001,sku00017,2024-01-25 13:57:00,2,19.19
T20240125000341,S001,SKU00014,2024-01-25 08:35:00,2,19.15
T20240125000342,S002,SKU00032,2024-01-25 14:15:00,2,18.79
T20240125000343,S001, sku00043 ,2024-01-25 13:52:00,2,11.51
T20240125000344,S001,SKU00007,2024-01-25 12:09:00,2,16.98
T20240125000345,S002,SKU00002,2024-01-25 14:06:30,1,24.98
T20240125000346,S001,SKU00001,2024-01-25 09:02:00,2,24.59
T20240125000347,S001,sku00028,2024-01-25 08:22:00,1,24.95
T20240125000348,S001,SKU00036,2024-01-25 09:57:30,1,15.63
T20240125000349,S001,SKU00025,2024-01-25 20:50:00,1,8.34
T20240125000350,S002,sku00028,2024-01-25 18:43:30,2,2.53
T20240125000351,S001,SKU00010,2024-01-25 07:58:30,1,19.22
T20240125000352,S001,SKU00039,2024-01-25 07:01:00,2,22.61
T20240125000353,S002,SKU00010,2024-01-25 10:41:00,1,19.68
T20240125000354,S001,SKU00050,2024-01-25 13:56:00,3,15.41
T20240125000355,S002,sku00014,2024-01-25 18:33:00,3,21.15
T20240125000356,S002,SKU00013,2024-01-25 20:45:30,4,13.04
T20240125000357,S002,sku00006,2024-01-25 09:25:00,3,22.49
T20240125000358,S001,SKU00048,2024-01-25 20:52:30,2,1.0
T20240125000359,S002,UNKNOWNX,2024-01-25 16:30:00,3,1.55
T20240125000360,S002,sku00044,2024-01-25 12:09:00,3,11.29
T20240125000361,S001, SKU00041 ,2024-01-25 16:58:00,2,6.89
T20240125000362,S002,SKU00015,2024-01-25 12:50:00,1,6.55
T20240125000363,S001,sku00006,2024-01-25 20:27:00,2,22.79
T20240125000364,S001, SKU00022 ,2024-01-25 14:19:00,2,20.49
T20240125000365,S002, SKU00024 ,2024-01-25 07:23:00,4,3.28
T20240125000366,S002,sku00008,2024-01-25 17:01:00,1,1.98
T20240125000367,S001,SKU00029,2024-01-25 07:45:00,3,10.06
T20240125000368,S001,SKU00011,2024-01-25 14:42:00,1,21.57
T20240125000369,S001,SKU00016,2024-01-25 13:18:30,1,11.07
T20240125000370,S002, SKU00013 ,2024-01-25 09:53:30,3,5.18
T20240125000371,S002,sku00019,2024-01-25 09:31:30,2,17.83
T20240125000372,S001,SKU00032,2024-01-25 14:56:00,2,8.19
T20240125000373,S002,SKU00044,2024-01-25 07:52:00,1,24.4
T20240125000374,S001,SKU00039,2024-01-25 12:02:30,2,8.22
T20240125000375,S001,SKU00006,2024-01-25 10:40:00,1,13.7
T20240125000376,S002,SKU00021,2024-01-25 21:30:00,1,5.24
T20240125000377,S001,SKU00041,2024-01-25 19:28:00,1,10.38
T20240125000378,S001, sku00016 ,2024-01-25 21:11:00,2,12.59
T20240125000379,S002,sku00013,2024-01-25 08:35:00,2,19.06
T20240125000380,S002, sku00046 ,2024-01-25 11:15:00,1,13.45
T20240125000381,S002,SKU00029,2024-01-25 16:30:30,1,22.53
T20240125000382,S002, sku00046 ,2024-01-25 21:03:00,3,18.1
T20240125000383,S002,UNKNOWNX,2024-01-25 20:34:00,1,7.66
T20240125000384,S001,SKU00018,2024-01-25 15:08:00,2,6.06
T20240125000385,S002, sku00032 ,2024-01-25 16:41:00,2,3.84
T20240125000386,S002,SKU00009,2024-01-25 15:11:00,4,19.98
T20240125000387,S002,SKU00022,2024-01-25 20:19:30,1,12.12
T20240125000388,S001,SKU00023,2024-01-25 14:02:00,2,15.44
T20240125000389,S002,SKU00048,2024-01-25 10:10:00,2,19.64
T20240125000390,S002,SKU00040,2024-01-25 14:36:30,2,10.76
T20240125000391,S001,SKU00009,2024-01-25 15:59:00,3,15.41
T20240125000392,S002,SKU00041,2024-01-25 21:21:30,2,18.87
T20240125000393,S002,SKU00003,2024-01-25 11:03:00,2,16.56
T20240125000394,S001,SKU00045,2024-01-25 12:11:00,2,13.73
T20240125000395,S002,SKU00033,2024-01-25 14:17:30,4,6.96
T20240125000396,S002,SKU00014,2024-01-25 09:10:00,3,12.81
